done,name,n_reviews,sort_by,hl,url,google_id,n_reviews_max,dt_selection
0,Hotel Sara,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Sara/@-3.4641055,-68.95023429999999,14z/data=!4m8!1m2!2m1!1sHotel+Sara!3m4!1s0x91f155649845b03b:0xe6966179c101261f!8m2!3d-3.4641055!4d-68.95023429999999",0x91f155649845b03b:0xe6966179c101261f,5,2024
0,Travessa 12 - Suítes - Serra Negra - SP,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Travessa+12+-+Su%C3%ADtes+-+Serra+Negra+-+SP/@-22.6114498,-46.7002491,14z/data=!4m8!1m2!2m1!1sTravessa+12+-+Su%C3%ADtes+-+Serra+Negra+-+SP!3m4!1s0x94c919d9be658e4b:0xaa695228fec7cf95!8m2!3d-22.6114498!4d-46.7002491",0x94c919d9be658e4b:0xaa695228fec7cf95,5,2024
0,Pousada Espaço Vida,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Espa%C3%A7o+Vida/@-6.719217899999999,-37.1992842,14z/data=!4m8!1m2!2m1!1sPousada+Espa%C3%A7o+Vida!3m4!1s0x7af83234e742ee9:0xa90f1ee7372b82e!8m2!3d-6.719217899999999!4d-37.1992842",0x7af83234e742ee9:0xa90f1ee7372b82e,5,2024
0,Hotel Place Jardin,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Place+Jardin/@-8.8917257,-36.4953218,14z/data=!4m8!1m2!2m1!1sHotel+Place+Jardin!3m4!1s0x7070d62b772ae6b:0xacfe5b07a46999dc!8m2!3d-8.8917257!4d-36.4953218",0x7070d62b772ae6b:0xacfe5b07a46999dc,5,2024
0,Hotel Fazenda Engenho Cordeiro,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Fazenda+Engenho+Cordeiro/@-7.856774199999999,-35.3850518,14z/data=!4m8!1m2!2m1!1sHotel+Fazenda+Engenho+Cordeiro!3m4!1s0x7aba334020ce3ff:0xa082e2f0e6d45e7d!8m2!3d-7.856774199999999!4d-35.3850518",0x7aba334020ce3ff:0xa082e2f0e6d45e7d,5,2024
0,Hospedaria Garanhuns,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hospedaria+Garanhuns/@-8.8854849,-36.4792695,14z/data=!4m8!1m2!2m1!1sHospedaria+Garanhuns!3m4!1s0x7070ddaa050319f:0x136b172bc2339b3e!8m2!3d-8.8854849!4d-36.4792695",0x7070ddaa050319f:0x136b172bc2339b3e,5,2024
0,Guest house Dharma,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Guest+house+Dharma/@-20.8156891,-49.3750132,14z/data=!4m8!1m2!2m1!1sGuest+house+Dharma!3m4!1s0x94bdadf4faee9cbd:0x9cdb8dd14d639670!8m2!3d-20.8156891!4d-49.3750132",0x94bdadf4faee9cbd:0x9cdb8dd14d639670,5,2024
0,Chalés Vale Sereno,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Chal%C3%A9s+Vale+Sereno/@-22.8219314,-46.1697236,14z/data=!4m8!1m2!2m1!1sChal%C3%A9s+Vale+Sereno!3m4!1s0x94cc03cf559f66e1:0xc794e23b1f19d755!8m2!3d-22.8219314!4d-46.1697236",0x94cc03cf559f66e1:0xc794e23b1f19d755,5,2024
0,Chalé Estilo Mineiro,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Chal%C3%A9+Estilo+Mineiro/@-22.809241099999998,-46.142797099999996,14z/data=!4m8!1m2!2m1!1sChal%C3%A9+Estilo+Mineiro!3m4!1s0x94cc0584daf5060b:0x7e8f27b35af0c959!8m2!3d-22.809241099999998!4d-46.142797099999996",0x94cc0584daf5060b:0x7e8f27b35af0c959,5,2024
0,Pousada Xapuri,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Xapuri/@-20.878292899999998,-42.485068999999996,14z/data=!4m8!1m2!2m1!1sPousada+Xapuri!3m4!1s0xbcadee2e030269:0x5574e8a06b9dab9e!8m2!3d-20.878292899999998!4d-42.485068999999996",0xbcadee2e030269:0x5574e8a06b9dab9e,5,2024
0,Pousada São João,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+S%C3%A3o+Jo%C3%A3o/@-8.873198799999999,-36.3658638,14z/data=!4m8!1m2!2m1!1sPousada+S%C3%A3o+Jo%C3%A3o!3m4!1s0x7076d5247bcb143:0x8b73d076f74af483!8m2!3d-8.873198799999999!4d-36.3658638",0x7076d5247bcb143:0x8b73d076f74af483,5,2024
0,Pousada Sussego Pousada Sossego,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Sussego+Pousada+Sossego/@-20.015942,-49.7319925,14z/data=!4m8!1m2!2m1!1sPousada+Sussego+Pousada+Sossego!3m4!1s0x94a2b76623b1a19b:0xc3f5a0e390842f95!8m2!3d-20.015942!4d-49.7319925",0x94a2b76623b1a19b:0xc3f5a0e390842f95,5,2024
0,IM Suites,-1,most_relevant,pt-br,"https://www.google.com/maps/place/IM+Suites/@-10.6661883,-37.5423841,14z/data=!4m8!1m2!2m1!1sIM+Suites!3m4!1s0x70fe5ce75c6d8e9:0x10f1a74969b70418!8m2!3d-10.6661883!4d-37.5423841",0x70fe5ce75c6d8e9:0x10f1a74969b70418,6,2024
0,Aconchego da Vila,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Aconchego+da+Vila/@-22.920417,-43.9416878,14z/data=!4m8!1m2!2m1!1sAconchego+da+Vila!3m4!1s0x9c0fbb8e648be1:0x9409e9b9111c7760!8m2!3d-22.920417!4d-43.9416878",0x9c0fbb8e648be1:0x9409e9b9111c7760,6,2024
0,POUSADA MONTE REAL,-1,most_relevant,pt-br,"https://www.google.com/maps/place/POUSADA+MONTE+REAL/@-22.7822714,-46.1397425,14z/data=!4m8!1m2!2m1!1sPOUSADA+MONTE+REAL!3m4!1s0x94cc0119ef317415:0xb79a73d420e2a821!8m2!3d-22.7822714!4d-46.1397425",0x94cc0119ef317415:0xb79a73d420e2a821,6,2024
0,Hermones Hotel,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hermones+Hotel/@-19.522572,-45.7886941,14z/data=!4m8!1m2!2m1!1sHermones+Hotel!3m4!1s0x94b24e7e6d00381f:0x4a5f65f3d7679c8e!8m2!3d-19.522572!4d-45.7886941",0x94b24e7e6d00381f:0x4a5f65f3d7679c8e,6,2024
0,Pousada Recanto do Vinho,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Recanto+do+Vinho/@-27.867621999999997,-49.7277498,14z/data=!4m8!1m2!2m1!1sPousada+Recanto+do+Vinho!3m4!1s0x952013286206cddb:0xf7e0975c8f92558b!8m2!3d-27.867621999999997!4d-49.7277498",0x952013286206cddb:0xf7e0975c8f92558b,6,2024
0,Flat Portogalo Duplex,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Flat+Portogalo+Duplex/@-22.9541863,-44.324086699999995,14z/data=!4m8!1m2!2m1!1sFlat+Portogalo+Duplex!3m4!1s0x9daec48761b6cd:0x7f673a13f8ec0d86!8m2!3d-22.9541863!4d-44.324086699999995",0x9daec48761b6cd:0x7f673a13f8ec0d86,6,2024
0,POUSADA IMPERADOR,-1,most_relevant,pt-br,"https://www.google.com/maps/place/POUSADA+IMPERADOR/@-16.857818299999998,-43.011282699999995,14z/data=!4m8!1m2!2m1!1sPOUSADA+IMPERADOR!3m4!1s0x752cf49abefccb9:0xbbcf7d9cfc7686a4!8m2!3d-16.857818299999998!4d-43.011282699999995",0x752cf49abefccb9:0xbbcf7d9cfc7686a4,6,2024
0,Dipally Hotel,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Dipally+Hotel/@-13.7753502,-50.277583199999995,14z/data=!4m8!1m2!2m1!1sDipally+Hotel!3m4!1s0x936a1507a91c5943:0x8321d20651cbc447!8m2!3d-13.7753502!4d-50.277583199999995",0x936a1507a91c5943:0x8321d20651cbc447,6,2024
0,Hotel e Pousada VIP,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+e+Pousada+VIP/@0.7757426,-51.9511347,14z/data=!4m8!1m2!2m1!1sHotel+e+Pousada+VIP!3m4!1s0x8d639dff33bd17cf:0x563c9dcb3abfa502!8m2!3d0.7757426!4d-51.9511347",0x8d639dff33bd17cf:0x563c9dcb3abfa502,6,2024
0,Hotel Pousada Recanto do Sol,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Pousada+Recanto+do+Sol/@-7.6886391,-34.858534399999996,14z/data=!4m8!1m2!2m1!1sHotel+Pousada+Recanto+do+Sol!3m4!1s0x7ab5de8e7feb7f7:0x6485d344cd25337b!8m2!3d-7.6886391!4d-34.858534399999996",0x7ab5de8e7feb7f7:0x6485d344cd25337b,6,2024
0,Por do Sol Hotel Cabanas Manoel Viana - RS,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Por+do+Sol+Hotel+Cabanas+Manoel+Viana+-+RS/@-29.5931738,-55.4795616,14z/data=!4m8!1m2!2m1!1sPor+do+Sol+Hotel+Cabanas+Manoel+Viana+-+RS!3m4!1s0x950001b5c96e8459:0x2eddb3cdaca537de!8m2!3d-29.5931738!4d-55.4795616",0x950001b5c96e8459:0x2eddb3cdaca537de,6,2024
0,Pousada Lua Bela,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Lua+Bela/@-7.7880135,-34.8435178,14z/data=!4m8!1m2!2m1!1sPousada+Lua+Bela!3m4!1s0x7ab410697305207:0xf86d97bf1d3aae59!8m2!3d-7.7880135!4d-34.8435178",0x7ab410697305207:0xf86d97bf1d3aae59,6,2024
0,Casa Macondo,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Casa+Macondo/@-24.0076401,-47.519320099999995,14z/data=!4m8!1m2!2m1!1sCasa+Macondo!3m4!1s0x94c56309b919f363:0x925e5f4631a901f!8m2!3d-24.0076401!4d-47.519320099999995",0x94c56309b919f363:0x925e5f4631a901f,6,2024
0,Hotel Amazonas,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Amazonas/@-4.3737905,-70.0288388,14z/data=!4m8!1m2!2m1!1sHotel+Amazonas!3m4!1s0x91f2eba095b38c09:0xedfffd6710a50c20!8m2!3d-4.3737905!4d-70.0288388",0x91f2eba095b38c09:0xedfffd6710a50c20,6,2024
0,Santo Reffúgio,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Santo+Reff%C3%BAgio/@-27.9634397,-49.671561499999996,14z/data=!4m8!1m2!2m1!1sSanto+Reff%C3%BAgio!3m4!1s0x95206b3a0ebd05a1:0x8e5664d7a93717ea!8m2!3d-27.9634397!4d-49.671561499999996",0x95206b3a0ebd05a1:0x8e5664d7a93717ea,7,2024
0,Bleu hotel,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Bleu+hotel/@-3.47417,-68.933009,14z/data=!4m8!1m2!2m1!1sBleu+hotel!3m4!1s0x91f155eb1eae443f:0x7c43d1e3705711c6!8m2!3d-3.47417!4d-68.933009",0x91f155eb1eae443f:0x7c43d1e3705711c6,7,2024
0,Pousada Panorama,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Panorama/@-7.7765695,-43.1405329,14z/data=!4m8!1m2!2m1!1sPousada+Panorama!3m4!1s0x782812553ac5df7:0x30b01871b5b60432!8m2!3d-7.7765695!4d-43.1405329",0x782812553ac5df7:0x30b01871b5b60432,7,2024
0,Casa Azul Campinas - Hospedagem para Tripulantes,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Casa+Azul+Campinas+-+Hospedagem+para+Tripulantes/@-22.6774259,-46.6306064,14z/data=!4m8!1m2!2m1!1sCasa+Azul+Campinas+-+Hospedagem+para+Tripulantes!3m4!1s0x94c8cb4fa7d59dcf:0xc9557ab400d1737!8m2!3d-22.6774259!4d-46.6306064",0x94c8cb4fa7d59dcf:0xc9557ab400d1737,7,2024
0,Hotel Luna,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Luna/@-30.8732968,-53.1140494,14z/data=!4m8!1m2!2m1!1sHotel+Luna!3m4!1s0x95051989b8de108f:0x129de253f89c2d09!8m2!3d-30.8732968!4d-53.1140494",0x95051989b8de108f:0x129de253f89c2d09,7,2024
0,Recanto dos Sonhos,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Recanto+dos+Sonhos/@-22.9144406,-46.319885299999996,14z/data=!4m8!1m2!2m1!1sRecanto+dos+Sonhos!3m4!1s0x94ceaf06632d552f:0xf640ff9d48460e87!8m2!3d-22.9144406!4d-46.319885299999996",0x94ceaf06632d552f:0xf640ff9d48460e87,7,2024
0,POUSADA CRJ,-1,most_relevant,pt-br,"https://www.google.com/maps/place/POUSADA+CRJ/@-22.8556146,-46.318889,14z/data=!4m8!1m2!2m1!1sPOUSADA+CRJ!3m4!1s0x94ceac315c44d371:0x509fd7aac926575c!8m2!3d-22.8556146!4d-46.318889",0x94ceac315c44d371:0x509fd7aac926575c,7,2024
0,Hotel fbi,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+fbi/@-7.7976573,-34.842360899999996,14z/data=!4m8!1m2!2m1!1sHotel+fbi!3m4!1s0x7ab4114d0c882cd:0xe716f49260cb6739!8m2!3d-7.7976573!4d-34.842360899999996",0x7ab4114d0c882cd:0xe716f49260cb6739,7,2024
0,Pousada Sonho Meu,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Sonho+Meu/@-22.7945387,-46.125264099999995,14z/data=!4m8!1m2!2m1!1sPousada+Sonho+Meu!3m4!1s0x94cc074a9a9d3317:0x3ba3c1318f30aaf1!8m2!3d-22.7945387!4d-46.125264099999995",0x94cc074a9a9d3317:0x3ba3c1318f30aaf1,7,2024
0,Pousada Recanto do Mar,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Recanto+do+Mar/@-5.0056611,-36.8327318,14z/data=!4m8!1m2!2m1!1sPousada+Recanto+do+Mar!3m4!1s0x7b7312a8593b0f7:0x31fbfde491c4813f!8m2!3d-5.0056611!4d-36.8327318",0x7b7312a8593b0f7:0x31fbfde491c4813f,7,2024
0,Pousada Mãe Dita,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+M%C3%A3e+Dita/@-7.6151347,-72.9083435,14z/data=!4m8!1m2!2m1!1sPousada+M%C3%A3e+Dita!3m4!1s0x91983bf67f5ceed7:0x84451499f0038f5f!8m2!3d-7.6151347!4d-72.9083435",0x91983bf67f5ceed7:0x84451499f0038f5f,7,2024
0,Hotel Centenário Itararé SP,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Centen%C3%A1rio+Itarar%C3%A9+SP/@-24.112757199999997,-49.3336677,14z/data=!4m8!1m2!2m1!1sHotel+Centen%C3%A1rio+Itarar%C3%A9+SP!3m4!1s0x94c3b5c2d1e8c621:0x9fcf1fb7603d8c89!8m2!3d-24.112757199999997!4d-49.3336677",0x94c3b5c2d1e8c621:0x9fcf1fb7603d8c89,7,2024
0,Pousada BiJu,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+BiJu/@-22.644837799999998,-44.5805712,14z/data=!4m8!1m2!2m1!1sPousada+BiJu!3m4!1s0x9dc52501a538b1:0xe0892758cf09942a!8m2!3d-22.644837799999998!4d-44.5805712",0x9dc52501a538b1:0xe0892758cf09942a,7,2024
0,Pousada Toca do Coelho,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Toca+do+Coelho/@-7.692271,-34.8455516,14z/data=!4m8!1m2!2m1!1sPousada+Toca+do+Coelho!3m4!1s0x7ab5d41fa04e165:0xfb0d1f2410483ac2!8m2!3d-7.692271!4d-34.8455516",0x7ab5d41fa04e165:0xfb0d1f2410483ac2,7,2024
0,Motel,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Motel/@-20.2736374,-50.211379199999996,14z/data=!4m8!1m2!2m1!1sMotel!3m4!1s0x9497f750dc333f1d:0x38f22a90cbb748ea!8m2!3d-20.2736374!4d-50.211379199999996",0x9497f750dc333f1d:0x38f22a90cbb748ea,7,2024
0,Hotel Giacomin,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Giacomin/@-28.9713711,-51.833769399999994,14z/data=!4m8!1m2!2m1!1sHotel+Giacomin!3m4!1s0x951db30f116512f9:0x9ba4c267bc2d4d27!8m2!3d-28.9713711!4d-51.833769399999994",0x951db30f116512f9:0x9ba4c267bc2d4d27,7,2024
0,Cama e Café da Marilza,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Cama+e+Caf%C3%A9+da+Marilza/@-27.9551849,-49.877197599999995,14z/data=!4m8!1m2!2m1!1sCama+e+Caf%C3%A9+da+Marilza!3m4!1s0x95201a3d24c2e295:0x843fe66257c6b72d!8m2!3d-27.9551849!4d-49.877197599999995",0x95201a3d24c2e295:0x843fe66257c6b72d,7,2024
0,Reserva Mantiqueira Cabana,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Reserva+Mantiqueira+Cabana/@-22.5713774,-46.7109016,14z/data=!4m8!1m2!2m1!1sReserva+Mantiqueira+Cabana!3m4!1s0x94c919886cf85025:0xcdb85986016635d3!8m2!3d-22.5713774!4d-46.7109016",0x94c919886cf85025:0xcdb85986016635d3,7,2024
0,Pousada Rosa de Saron,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Rosa+de+Saron/@-8.7792195,-36.620956299999996,14z/data=!4m8!1m2!2m1!1sPousada+Rosa+de+Saron!3m4!1s0x7079e086d425713:0xec9fd7d27a6ac99!8m2!3d-8.7792195!4d-36.620956299999996",0x7079e086d425713:0xec9fd7d27a6ac99,7,2024
0,Pousada Zaramix,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Zaramix/@-8.9219408,-36.6589369,14z/data=!4m8!1m2!2m1!1sPousada+Zaramix!3m4!1s0x707a70e88e26c73:0x9602b62eb2d239b2!8m2!3d-8.9219408!4d-36.6589369",0x707a70e88e26c73:0x9602b62eb2d239b2,7,2024
0,Pousadinha Litoral,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousadinha+Litoral/@-18.0794422,-39.5473279,14z/data=!4m8!1m2!2m1!1sPousadinha+Litoral!3m4!1s0xcac3e320de8a3f:0xc312f266857304f1!8m2!3d-18.0794422!4d-39.5473279",0xcac3e320de8a3f:0xc312f266857304f1,7,2024
0,Penhia Hotel Spa,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Penhia+Hotel+Spa/@-7.9427508,-35.6353353,14z/data=!4m8!1m2!2m1!1sPenhia+Hotel+Spa!3m4!1s0x7abc8bedf3c8eab:0xa4533b7f48274248!8m2!3d-7.9427508!4d-35.6353353",0x7abc8bedf3c8eab:0xa4533b7f48274248,7,2024
0,Pousada Mariana,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Mariana/@-22.6842296,-44.3247801,14z/data=!4m8!1m2!2m1!1sPousada+Mariana!3m4!1s0x9c2c2ab7f49823:0x66b13612f4ff572a!8m2!3d-22.6842296!4d-44.3247801",0x9c2c2ab7f49823:0x66b13612f4ff572a,7,2024
0,HOTEL ANA BELLA,-1,most_relevant,pt-br,"https://www.google.com/maps/place/HOTEL+ANA+BELLA/@-22.8514973,-46.3182571,14z/data=!4m8!1m2!2m1!1sHOTEL+ANA+BELLA!3m4!1s0x94ceadd722cb362b:0xba35a9565c62ce2d!8m2!3d-22.8514973!4d-46.3182571",0x94ceadd722cb362b:0xba35a9565c62ce2d,8,2024
0,Pousada Tom Feliz,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Tom+Feliz/@-3.8941540999999997,-38.6895678,14z/data=!4m8!1m2!2m1!1sPousada+Tom+Feliz!3m4!1s0x7c0ab7bd68273ab:0x91eb8e9268f02f8c!8m2!3d-3.8941540999999997!4d-38.6895678",0x7c0ab7bd68273ab:0x91eb8e9268f02f8c,8,2024
0,Pousada Charmos Vovó Ema,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Charmos+Vov%C3%B3+Ema/@-24.1090511,-49.3276304,14z/data=!4m8!1m2!2m1!1sPousada+Charmos+Vov%C3%B3+Ema!3m4!1s0x94c3b5394c42cfb9:0xb8f881a54319659f!8m2!3d-24.1090511!4d-49.3276304",0x94c3b5394c42cfb9:0xb8f881a54319659f,8,2024
0,Vitória da Serra Pousada e Eventos,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Vit%C3%B3ria+da+Serra+Pousada+e+Eventos/@-8.1226273,-35.2973761,14z/data=!4m8!1m2!2m1!1sVit%C3%B3ria+da+Serra+Pousada+e+Eventos!3m4!1s0x7aa55ced325eee1:0xfd8f78fe5d23266c!8m2!3d-8.1226273!4d-35.2973761",0x7aa55ced325eee1:0xfd8f78fe5d23266c,8,2024
0,Hotel Miracema Snobs,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Miracema+Snobs/@-21.4126034,-42.1933687,14z/data=!4m8!1m2!2m1!1sHotel+Miracema+Snobs!3m4!1s0xbce14112834b73:0x35ec109d63304e9!8m2!3d-21.4126034!4d-42.1933687",0xbce14112834b73:0x35ec109d63304e9,8,2024
0,Domo da Montanha,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Domo+da+Montanha/@-22.855937599999997,-46.116653799999995,14z/data=!4m8!1m2!2m1!1sDomo+da+Montanha!3m4!1s0x94cc05826cbc68df:0x54fe5dce6a3b11ff!8m2!3d-22.855937599999997!4d-46.116653799999995",0x94cc05826cbc68df:0x54fe5dce6a3b11ff,8,2024
0,Elysian Bubble Experience,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Elysian+Bubble+Experience/@-22.971159699999998,-46.338603299999995,14z/data=!4m8!1m2!2m1!1sElysian+Bubble+Experience!3m4!1s0x94cea5c9b616d051:0x365157d12ce5debd!8m2!3d-22.971159699999998!4d-46.338603299999995",0x94cea5c9b616d051:0x365157d12ce5debd,8,2024
0,Recanto Flamboyant,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Recanto+Flamboyant/@-22.9212267,-46.202807899999996,14z/data=!4m8!1m2!2m1!1sRecanto+Flamboyant!3m4!1s0x94cc1d9ab67f92d7:0xa493cea1ba911f24!8m2!3d-22.9212267!4d-46.202807899999996",0x94cc1d9ab67f92d7:0xa493cea1ba911f24,8,2024
0,Hostel Pousada Santa Luzia,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hostel+Pousada+Santa+Luzia/@-20.7368201,-42.8632164,14z/data=!4m8!1m2!2m1!1sHostel+Pousada+Santa+Luzia!3m4!1s0xa367f47fdc548d:0xd1482c7a85d62127!8m2!3d-20.7368201!4d-42.8632164",0xa367f47fdc548d:0xd1482c7a85d62127,8,2024
0,Recanto Das Aves,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Recanto+Das+Aves/@-16.8873581,-42.9424944,14z/data=!4m8!1m2!2m1!1sRecanto+Das+Aves!3m4!1s0x752b7d5fb775d79:0x2fdc26479a9f4a5e!8m2!3d-16.8873581!4d-42.9424944",0x752b7d5fb775d79:0x2fdc26479a9f4a5e,8,2024
0,Recanto Efraim,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Recanto+Efraim/@-23.9559881,-47.516293399999995,14z/data=!4m8!1m2!2m1!1sRecanto+Efraim!3m4!1s0x94c57d78e80cd271:0xd2df97f8a2704ea0!8m2!3d-23.9559881!4d-47.516293399999995",0x94c57d78e80cd271:0xd2df97f8a2704ea0,8,2024
0,Pousada da nara,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+da+nara/@-5.1124477,-36.6399189,14z/data=!4m8!1m2!2m1!1sPousada+da+nara!3m4!1s0x7b72b26c48c043b:0x60f5e0fff40cf53c!8m2!3d-5.1124477!4d-36.6399189",0x7b72b26c48c043b:0x60f5e0fff40cf53c,8,2024
0,Hotel central,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+central/@-17.0444895,-39.5395088,14z/data=!4m8!1m2!2m1!1sHotel+central!3m4!1s0x735a5f532514021:0xe45034ec9e8ae2b7!8m2!3d-17.0444895!4d-39.5395088",0x735a5f532514021:0xe45034ec9e8ae2b7,9,2024
0,Hotel Fazenda No De Pinho,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Fazenda+No+De+Pinho/@-27.8542977,-49.882647999999996,14z/data=!4m8!1m2!2m1!1sHotel+Fazenda+No+De+Pinho!3m4!1s0x9520050921a04401:0x6801c417c318e1bb!8m2!3d-27.8542977!4d-49.882647999999996",0x9520050921a04401:0x6801c417c318e1bb,9,2024
0,Naturezarural,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Naturezarural/@-8.7291384,-36.4423501,14z/data=!4m8!1m2!2m1!1sNaturezarural!3m4!1s0x707713fb77bc4b1:0x7cfe3c633780350!8m2!3d-8.7291384!4d-36.4423501",0x707713fb77bc4b1:0x7cfe3c633780350,9,2024
0,Pousada Nordestina Patoense,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Nordestina+Patoense/@-7.0279855,-37.276885899999996,14z/data=!4m8!1m2!2m1!1sPousada+Nordestina+Patoense!3m4!1s0x7af603e50b10e75:0x5407b31277c000c0!8m2!3d-7.0279855!4d-37.276885899999996",0x7af603e50b10e75:0x5407b31277c000c0,9,2024
0,Pousada Rastro da Serra,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Rastro+da+Serra/@-28.339491199999998,-49.625437,14z/data=!4m8!1m2!2m1!1sPousada+Rastro+da+Serra!3m4!1s0x9521b5251abca3bd:0xc25e70d587b6a128!8m2!3d-28.339491199999998!4d-49.625437",0x9521b5251abca3bd:0xc25e70d587b6a128,9,2024
0,Hotel e Restaurante Trevo,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+e+Restaurante+Trevo/@-6.6139931999999995,-47.546538399999996,14z/data=!4m8!1m2!2m1!1sHotel+e+Restaurante+Trevo!3m4!1s0x92da0dbe78c99b0f:0xcffa15d5d251b7d!8m2!3d-6.6139931999999995!4d-47.546538399999996",0x92da0dbe78c99b0f:0xcffa15d5d251b7d,9,2024
0,Pousada Itaiá,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+Itai%C3%A1/@-14.8784025,-39.9172119,14z/data=!4m8!1m2!2m1!1sPousada+Itai%C3%A1!3m4!1s0x73874179c25e065:0xbe955cce839bf0ba!8m2!3d-14.8784025!4d-39.9172119",0x73874179c25e065:0xbe955cce839bf0ba,9,2024
0,Pousada do Junior,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Pousada+do+Junior/@-5.1095901,-36.636634799999996,14z/data=!4m8!1m2!2m1!1sPousada+do+Junior!3m4!1s0x7b72a5b896720c3:0xf4c421175346f73f!8m2!3d-5.1095901!4d-36.636634799999996",0x7b72a5b896720c3:0xf4c421175346f73f,9,2024
0,Casa Rosa Hospedaria,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Casa+Rosa+Hospedaria/@-22.805362799999997,-46.418355299999995,14z/data=!4m8!1m2!2m1!1sCasa+Rosa+Hospedaria!3m4!1s0x94c94de9d23ec4b9:0x9f59bb94bff375cc!8m2!3d-22.805362799999997!4d-46.418355299999995",0x94c94de9d23ec4b9:0x9f59bb94bff375cc,9,2024
0,Hotel Fazenda,-1,most_relevant,pt-br,"https://www.google.com/maps/place/Hotel+Fazenda/@-16.6554481,-39.7658726,14z/data=!4m8!1m2!2m1!1sHotel+Fazenda!3m4!1s0x735e5d5c400789b:0xa62a950f9a23c2f0!8m2!3d-16.6554481!4d-39.7658726",0x735e5d5c400789b:0xa62a950f9a23c2f0,9,2024
